PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Roll,Pitch,Yaw
03856,487038,11.157621,-1.246135,1.940440,0.223406,0.012820,-0.139953,-0.642025,-0.186512,0.153159,-15.942776,-85.741259,25.219366
03857,487138,11.347763,-1.010493,2.752757,0.232576,0.134289,-0.144180,-0.646077,-0.187614,0.156605,-14.469604,-85.689171,23.876001
03858,487238,11.519391,-0.590073,3.259980,0.194620,0.258792,-0.148846,-0.644546,-0.187541,0.154607,-12.810280,-85.565648,22.323986
03859,487338,11.747728,-0.119074,3.448341,0.128948,0.394672,-0.152601,-0.648018,-0.189929,0.153479,-11.061843,-85.362914,20.644501
03860,487438,11.787868,0.422905,3.037075,0.055242,0.522582,-0.156156,-0.646491,-0.186891,0.152132,-9.335253,-85.084462,18.943999
03861,487538,11.565898,0.772099,2.228828,-0.019037,0.595711,-0.168142,-0.647427,-0.189696,0.148481,-7.698361,-84.761549,17.290057
03862,487638,11.309747,0.633528,1.444223,-0.050363,0.599353,-0.174125,-0.649834,-0.189439,0.143982,-6.233531,-84.433146,15.790054
03863,487738,11.534995,0.330303,0.957346,-0.037613,0.551952,-0.167506,-0.649819,-0.191384,0.142881,-4.986753,-84.128169,14.515724
03864,487838,12.055144,-0.033236,0.565404,-0.041644,0.490382,-0.154348,-0.653260,-0.191706,0.140355,-3.958989,-83.855329,13.458630
03865,487938,12.250742,-0.518614,0.101548,-0.071508,0.416224,-0.136336,-0.648774,-0.190283,0.140433,-3.149045,-83.622536,12.602938
03866,488038,11.909089,-0.990741,-0.619590,-0.104693,0.307987,-0.113102,-0.652706,-0.191570,0.137357,-2.554897,-83.449913,11.944939
03867,488138,11.300482,-0.989202,-0.988703,-0.137464,0.169508,-0.093344,-0.651206,-0.188604,0.137509,-2.132050,-83.355472,11.440293
03868,488238,10.830263,-0.706969,-0.700080,-0.153440,0.051458,-0.079365,-0.653689,-0.189537,0.136958,-1.816775,-83.327999,11.034662
03869,488338,10.412057,-0.403451,-0.493687,-0.168511,-0.003618,-0.067031,-0.651189,-0.189054,0.136484,-1.580415,-83.331646,10.699773
03870,488438,9.692074,-0.112410,-0.558985,-0.165648,-0.022166,-0.057573,-0.652711,-0.189103,0.137983,-1.390599,-83.345646,10.413392
03871,488538,8.742382,0.303724,-0.406613,-0.151075,-0.064172,-0.062749,-0.653212,-0.190590,0.137907,-1.169991,-83.383665,10.104427
03872,488638,7.883384,0.781580,-0.093348,-0.143657,-0.115096,-0.073260,-0.655220,-0.189112,0.138982,-0.893562,-83.450820,9.743575
03873,488738,7.398215,1.197506,0.341758,-0.166179,-0.146970,-0.081724,-0.654249,-0.187705,0.140558,-0.582258,-83.536090,9.334688
03874,488838,7.215083,1.588018,0.728165,-0.235056,-0.123757,-0.079481,-0.654212,-0.187609,0.138559,-0.311973,-83.607817,8.927425
03875,488938,7.342721,1.806362,0.822445,-0.354820,-0.044647,-0.074313,-0.653693,-0.191530,0.136856,-0.129471,-83.634027,8.539482
03876,489038,7.624858,1.833218,0.689871,-0.474168,0.056768,-0.064038,-0.656169,-0.193933,0.135729,-0.066675,-83.602031,8.203178
03877,489138,8.151038,1.625763,0.474074,-0.543109,0.138191,-0.045155,-0.656159,-0.198369,0.134501,-0.141309,-83.523372,7.965382
03878,489238,8.824135,1.265900,0.265288,-0.546373,0.177899,-0.025789,-0.658077,-0.198643,0.130476,-0.315729,-83.421982,7.826092
03879,489338,9.553793,0.846098,0.094244,-0.498541,0.158184,-0.012536,-0.657040,-0.201528,0.127825,-0.527893,-83.331893,7.752356
03880,489438,10.270811,0.310591,0.021745,-0.420353,0.084112,-0.006150,-0.657986,-0.204357,0.124674,-0.728397,-83.284241,7.711967
03881,489538,10.979285,-0.273118,0.021250,-0.331124,-0.023891,0.000585,-0.658488,-0.206841,0.124546,-0.916875,-83.298433,7.710938
03882,489638,11.649368,-0.606731,-0.009877,-0.250195,-0.131483,0.007722,-0.658975,-0.205812,0.124098,-1.103706,-83.374198,7.754930
03883,489738,12.051156,-0.604123,-0.016698,-0.189073,-0.201066,0.008145,-0.658012,-0.208889,0.125445,-1.267474,-83.489810,7.810943
03884,489838,12.010039,-0.424194,0.116701,-0.144752,-0.227834,-0.003207,-0.659996,-0.208834,0.124944,-1.354730,-83.620898,7.815494
03885,489938,11.452825,-0.348714,0.370537,-0.110185,-0.227118,-0.013480,-0.660014,-0.208882,0.125944,-1.370083,-83.751720,7.767624
03886,490038,10.722217,-0.385272,0.730329,-0.078903,-0.239228,-0.016008,-0.659544,-0.208962,0.127443,-1.354635,-83.889516,7.706812
03887,490138,10.037407,-0.327146,1.031386,-0.051141,-0.265468,-0.010296,-0.659554,-0.209484,0.127918,-1.355986,-84.042265,7.678904
