PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Roll,Pitch,Yaw
02848,351408,-1.966934,-9.315176,0.982808,0.565560,0.583460,0.070435,0.423089,0.613794,0.131522,-83.610104,11.208917,-113.576170
02849,351508,-1.584246,-9.298822,1.257739,0.479414,0.580435,0.075845,0.420528,0.610676,0.134868,-83.401228,11.289301,-113.907049
02850,351608,-1.158795,-9.456100,1.487891,0.314603,0.525938,0.128385,0.419550,0.610242,0.133843,-83.280352,11.396870,-114.202552
02851,351708,-0.910030,-9.647351,1.583657,0.192556,0.512348,0.217080,0.421482,0.607574,0.136715,-83.227269,11.554389,-114.483974
02852,351808,-1.087149,-9.674139,1.554055,0.088111,0.482566,0.311803,0.420393,0.607349,0.141713,-83.230103,11.763873,-114.741613
02853,351908,-1.600484,-9.497952,1.374159,-0.034197,0.459819,0.378370,0.421841,0.602247,0.143458,-83.300416,12.009528,-114.981772
02854,352008,-2.102773,-9.481211,1.148302,-0.092662,0.479980,0.401592,0.422756,0.598551,0.147279,-83.407532,12.269375,-115.232709
02855,352108,-2.291286,-9.377983,0.855785,-0.061140,0.499748,0.380336,0.423165,0.600295,0.152379,-83.500620,12.517997,-115.497323
02856,352208,-2.221975,-9.336128,0.534650,-0.012760,0.481956,0.344877,0.424661,0.595811,0.151651,-83.565459,12.744937,-115.754545
02857,352308,-2.056868,-9.269157,0.358142,0.020372,0.413592,0.297804,0.423593,0.592171,0.154972,-83.604181,12.940475,-115.975412
02858,352408,-1.890868,-9.414773,0.782799,0.053313,0.325708,0.245858,0.425020,0.590982,0.158420,-83.613960,13.100730,-116.148575
02859,352508,-1.718549,-9.592706,1.579123,0.028689,0.285656,0.178328,0.423517,0.590982,0.158919,-83.633944,13.219918,-116.302815
02860,352608,-1.711376,-9.790819,1.932205,-0.093572,0.220495,0.159500,0.422937,0.586811,0.162714,-83.715806,13.324107,-116.420247
02861,352708,-1.679874,-9.883766,1.804407,-0.233468,0.145476,0.172580,0.423876,0.585654,0.165663,-83.867712,13.430831,-116.493116
02862,352808,-1.678318,-9.759494,1.634743,-0.360561,0.101331,0.218906,0.425389,0.580721,0.163910,-84.085946,13.561036,-116.537578
02863,352908,-1.783250,-9.548185,1.228308,-0.456467,0.080660,0.261639,0.426288,0.577973,0.168781,-84.355916,13.714196,-116.567941
02864,353008,-1.720172,-9.258374,0.757223,-0.513411,0.065899,0.286760,0.427221,0.573827,0.171577,-84.656390,13.880698,-116.589019
02865,353108,-2.007549,-9.140199,0.513526,-0.555305,0.014647,0.279259,0.428147,0.570653,0.174923,-84.973999,14.040140,-116.581324
02866,353208,-2.468426,-9.089540,0.314000,-0.534770,-0.052656,0.248065,0.430043,0.562931,0.179041,-85.270787,14.178538,-116.536505
02867,353308,-2.490494,-9.381644,0.360781,-0.436361,-0.140795,0.195234,0.429561,0.566949,0.178745,-85.499128,14.282902,-116.442941
02868,353408,-2.675892,-9.513132,0.524632,-0.332988,-0.187996,0.163928,0.432071,0.562498,0.177017,-85.661654,14.367615,-116.323334
02869,353508,-2.842592,-9.350080,0.615984,-0.291432,-0.204891,0.139084,0.434519,0.558874,0.178839,-85.798062,14.437731,-116.195069
02870,353608,-2.802084,-9.211543,0.607497,-0.277987,-0.200284,0.124727,0.435434,0.555178,0.182660,-85.927495,14.500136,-116.070292
02871,353708,-2.469358,-9.286907,0.571234,-0.306337,-0.189895,0.129736,0.432978,0.553819,0.180584,-86.074561,14.566112,-115.951575
02872,353808,-2.209015,-9.371325,0.597454,-0.354471,-0.184268,0.143360,0.436438,0.549232,0.181356,-86.249812,14.640403,-115.835796
02873,353908,-2.041084,-9.348476,0.639005,-0.381209,-0.142152,0.162649,0.437426,0.549690,0.181881,-86.446405,14.727604,-115.744378
02874,354008,-2.254165,-9.352084,0.690048,-0.394033,-0.077534,0.184797,0.439349,0.546999,0.185254,-86.659819,14.830002,-115.690664
02875,354108,-2.363099,-9.234811,0.541740,-0.348531,-0.007688,0.199398,0.438290,0.542884,0.188049,-86.857654,14.943194,-115.678158
02876,354208,-2.735097,-9.143925,0.423510,-0.286704,0.035133,0.152834,0.436795,0.542908,0.188049,-87.027086,15.031102,-115.692877
02877,354308,-2.985667,-9.095322,0.459207,-0.293526,-0.010676,0.078889,0.439239,0.537291,0.189769,-87.194042,15.075352,-115.682960
02878,354408,-3.000157,-9.174817,0.549908,-0.315756,-0.076884,0.035833,0.437690,0.538167,0.192818,-87.363866,15.093208,-115.635160
02879,354508,-2.895448,-9.500470,0.664335,-0.337415,-0.121413,0.026887,0.440648,0.536055,0.194217,-87.539279,15.104957,-115.561248
02880,354608,-2.709099,-9.417147,0.704650,-0.304006,-0.130452,0.089302,0.440567,0.532374,0.198038,-87.693709,15.152429,-115.480448
02881,354708,-2.457512,-9.391511,0.825974,-0.258957,-0.107110,0.108266,0.440040,0.531812,0.199512,-87.825776,15.211468,-115.413123
